wavenumber,t1-1
2.232683E+03,1.686572e-002
2.233165E+03,1.677607e-002
2.233647E+03,1.675200e-002
2.234129E+03,1.679439e-002
2.234611E+03,1.687730e-002
2.235093E+03,1.696305e-002
2.235575E+03,1.702310e-002
2.236058E+03,1.705132e-002
2.236540E+03,1.706166e-002
2.237022E+03,1.707841e-002
2.237504E+03,1.712036e-002
2.237986E+03,1.718650e-002
2.238468E+03,1.725673e-002
2.238950E+03,1.730306e-002
2.239432E+03,1.730538e-002
2.239915E+03,1.725997e-002
2.240397E+03,1.718426e-002
2.240879E+03,1.710398e-002
2.241361E+03,1.704481e-002
2.241843E+03,1.701852e-002
2.242325E+03,1.701942e-002
2.242807E+03,1.703086e-002
2.243289E+03,1.703361e-002
2.243771E+03,1.701452e-002
2.244254E+03,1.696759e-002
2.244736E+03,1.689383e-002
2.245218E+03,1.679549e-002
2.245700E+03,1.667673e-002
2.246182E+03,1.654308e-002
2.246664E+03,1.640763e-002
2.247146E+03,1.629161e-002
2.247628E+03,1.622034e-002
2.248111E+03,1.621535e-002
2.248593E+03,1.628342e-002
2.249075E+03,1.640749e-002
2.249557E+03,1.654835e-002
2.250039E+03,1.666065e-002
2.250521E+03,1.670771e-002
2.251003E+03,1.667535e-002
2.251485E+03,1.657947e-002
2.251968E+03,1.645824e-002
2.252449E+03,1.635736e-002
2.252932E+03,1.631019e-002
2.253414E+03,1.633059e-002
2.253896E+03,1.640701e-002
2.254378E+03,1.651600e-002
2.254860E+03,1.662835e-002
2.255342E+03,1.672242e-002
2.255824E+03,1.678478e-002
2.256306E+03,1.680779e-002
2.256789E+03,1.678564e-002
2.257271E+03,1.671433e-002
2.257753E+03,1.659441e-002
2.258235E+03,1.643409e-002
2.258717E+03,1.625412e-002
2.259199E+03,1.608412e-002
2.259681E+03,1.595070e-002
2.260163E+03,1.587330e-002
2.260646E+03,1.585243e-002
2.261128E+03,1.587240e-002
2.261610E+03,1.590969e-002
2.262092E+03,1.594726e-002
2.262574E+03,1.598184e-002
2.263056E+03,1.602763e-002
2.263538E+03,1.610372e-002
2.264020E+03,1.622368e-002
2.264502E+03,1.638340e-002
2.264985E+03,1.656029e-002
2.265467E+03,1.671815e-002
2.265949E+03,1.682418e-002
2.266431E+03,1.686070e-002
2.266913E+03,1.682811e-002
2.267395E+03,1.674232e-002
2.267877E+03,1.662236e-002
2.268359E+03,1.648361e-002
2.268842E+03,1.633227e-002
2.269324E+03,1.616985e-002
2.269806E+03,1.600233e-002
2.270288E+03,1.584649e-002
2.270770E+03,1.572932e-002
2.271252E+03,1.568071e-002
2.271734E+03,1.571626e-002
2.272216E+03,1.582883e-002
2.272698E+03,1.598562e-002
2.273181E+03,1.614175e-002
2.273663E+03,1.625260e-002
2.274145E+03,1.629674e-002
2.274627E+03,1.628181e-002
2.275109E+03,1.624111e-002
2.275591E+03,1.621735e-002
2.276073E+03,1.624531e-002
2.276555E+03,1.633637e-002
2.277038E+03,1.647731e-002
2.277520E+03,1.663565e-002
2.278002E+03,1.677452e-002
2.278484E+03,1.686972e-002
2.278966E+03,1.691333e-002
2.279448E+03,1.691519e-002
2.279930E+03,1.689645e-002
2.280412E+03,1.688054e-002
2.280895E+03,1.688419e-002
2.281376E+03,1.691598e-002
2.281859E+03,1.697617e-002
2.282341E+03,1.705839e-002
2.282823E+03,1.715396e-002
2.283305E+03,1.725159e-002
2.283787E+03,1.734165e-002
2.284269E+03,1.741766e-002
2.284751E+03,1.747933e-002
2.285233E+03,1.753394e-002
2.285716E+03,1.759735e-002
2.286198E+03,1.768773e-002
2.286680E+03,1.781758e-002
2.287162E+03,1.798895e-002
2.287644E+03,1.818819e-002
2.288126E+03,1.838846e-002
2.288608E+03,1.855694e-002
2.289090E+03,1.866806e-002
2.289573E+03,1.870995e-002
2.290055E+03,1.868920e-002
2.290537E+03,1.862728e-002
2.291019E+03,1.855324e-002
2.291501E+03,1.849345e-002
2.291983E+03,1.846213e-002
2.292465E+03,1.846061e-002
2.292947E+03,1.847966e-002
2.293429E+03,1.850552e-002
2.293912E+03,1.852627e-002
2.294394E+03,1.853644e-002
2.294876E+03,1.853695e-002
2.295358E+03,1.853346e-002
2.295840E+03,1.853294e-002
2.296322E+03,1.854245e-002
2.296804E+03,1.856752e-002
2.297286E+03,1.861293e-002
2.297769E+03,1.868197e-002
2.298251E+03,1.877606e-002
2.298733E+03,1.889354e-002
2.299215E+03,1.902673e-002
2.299697E+03,1.916533e-002
2.300179E+03,1.929687e-002
2.300661E+03,1.941078e-002
2.301143E+03,1.950160e-002
2.301625E+03,1.957050e-002
2.302108E+03,1.962350e-002
2.302590E+03,1.966909e-002
2.303072E+03,1.971541e-002
2.303554E+03,1.976680e-002
2.304036E+03,1.982433e-002
2.304518E+03,1.988621e-002
2.305000E+03,1.994962e-002
2.305482E+03,2.001353e-002
2.305965E+03,2.007827e-002
2.306447E+03,2.014515e-002
2.306929E+03,2.021672e-002
2.307411E+03,2.029546e-002
2.307893E+03,2.038275e-002
2.308375E+03,2.048062e-002
2.308857E+03,2.059001e-002
2.309339E+03,2.071055e-002
2.309822E+03,2.084075e-002
2.310303E+03,2.097753e-002
2.310786E+03,2.111644e-002
2.311268E+03,2.125480e-002
2.311750E+03,2.139223e-002
2.312232E+03,2.153103e-002
2.312714E+03,2.167590e-002
2.313196E+03,2.182942e-002
2.313678E+03,2.199007e-002
2.314160E+03,2.215124e-002
2.314643E+03,2.230200e-002
2.315125E+03,2.243142e-002
2.315607E+03,2.253422e-002
2.316089E+03,2.261404e-002
2.316571E+03,2.268640e-002
2.317053E+03,2.277757e-002
2.317535E+03,2.291698e-002
2.318017E+03,2.313332e-002
2.318500E+03,2.344484e-002
2.318982E+03,2.385340e-002
2.319464E+03,2.434252e-002
2.319946E+03,2.487875e-002
2.320428E+03,2.541346e-002
2.320910E+03,2.588742e-002
2.321392E+03,2.624584e-002
2.321874E+03,2.644454e-002
2.322356E+03,2.646546e-002
2.322839E+03,2.631972e-002
2.323321E+03,2.604740e-002
2.323803E+03,2.570609e-002
2.324285E+03,2.535627e-002
2.324767E+03,2.505566e-002
2.325249E+03,2.484534e-002
2.325731E+03,2.474600e-002
2.326213E+03,2.475753e-002
2.326696E+03,2.486383e-002
2.327178E+03,2.503944e-002
2.327660E+03,2.525617e-002
2.328142E+03,2.549293e-002
2.328624E+03,2.573211e-002
2.329106E+03,2.595945e-002
2.329588E+03,2.616408e-002
2.330070E+03,2.633690e-002
2.330552E+03,2.647437e-002
2.331035E+03,2.658303e-002
2.331517E+03,2.667927e-002
2.331999E+03,2.678481e-002
2.332481E+03,2.692079e-002
2.332963E+03,2.709981e-002
2.333445E+03,2.731898e-002
2.333927E+03,2.756061e-002
2.334409E+03,2.779422e-002
2.334892E+03,2.798865e-002
2.335374E+03,2.811727e-002
2.335856E+03,2.816496e-002
2.336338E+03,2.812904e-002
2.336820E+03,2.801749e-002
2.337302E+03,2.784304e-002
2.337784E+03,2.761947e-002
2.338266E+03,2.736260e-002
2.338749E+03,2.708888e-002
2.339230E+03,2.681642e-002
2.339713E+03,2.656770e-002
2.340195E+03,2.636127e-002
2.340677E+03,2.621029e-002
2.341159E+03,2.611731e-002
2.341641E+03,2.607111e-002
2.342123E+03,2.604828e-002
2.342605E+03,2.601718e-002
2.343087E+03,2.594373e-002
2.343570E+03,2.579226e-002
2.344052E+03,2.553780e-002
2.344534E+03,2.517123e-002
2.345016E+03,2.470243e-002
2.345498E+03,2.415836e-002
2.345980E+03,2.357601e-002
2.346462E+03,2.299649e-002
2.346944E+03,2.245745e-002
2.347427E+03,2.199743e-002
2.347909E+03,2.165402e-002
2.348391E+03,2.145816e-002
2.348873E+03,2.143303e-002
2.349355E+03,2.158159e-002
2.349837E+03,2.188186e-002
2.350319E+03,2.227723e-002
2.350801E+03,2.269646e-002
2.351283E+03,2.307293e-002
2.351766E+03,2.336662e-002
2.352248E+03,2.357621e-002
2.352730E+03,2.373139e-002
2.353212E+03,2.387381e-002
2.353694E+03,2.403508e-002
2.354176E+03,2.422601e-002
2.354658E+03,2.443179e-002
2.355140E+03,2.462359e-002
2.355623E+03,2.476760e-002
2.356105E+03,2.483559e-002
2.356587E+03,2.481594e-002
2.357069E+03,2.471053e-002
2.357551E+03,2.453797e-002
2.358033E+03,2.433123e-002
2.358515E+03,2.413363e-002
2.358997E+03,2.398413e-002
2.359479E+03,2.391074e-002
2.359962E+03,2.391715e-002
2.360444E+03,2.398101e-002
2.360926E+03,2.406204e-002
2.361408E+03,2.411556e-002
2.361890E+03,2.410975e-002
2.362372E+03,2.403855e-002
2.362854E+03,2.391872e-002
2.363336E+03,2.377860e-002
2.363819E+03,2.364437e-002
2.364301E+03,2.352224e-002
2.364783E+03,2.339861e-002
2.365265E+03,2.325069e-002
2.365747E+03,2.306126e-002
2.366229E+03,2.283253e-002
2.366711E+03,2.259013e-002
2.367193E+03,2.236967e-002
2.367676E+03,2.220466e-002
2.368157E+03,2.210786e-002
2.368640E+03,2.206669e-002
2.369122E+03,2.204616e-002
2.369604E+03,2.200576e-002
2.370086E+03,2.191521e-002
2.370568E+03,2.176416e-002
2.371050E+03,2.156508e-002
2.371532E+03,2.134552e-002
2.372014E+03,2.113655e-002
2.372497E+03,2.096014e-002
2.372979E+03,2.082511e-002
2.373461E+03,2.072741e-002
2.373943E+03,2.065561e-002
2.374425E+03,2.059501e-002
2.374907E+03,2.053290e-002
2.375389E+03,2.046002e-002
2.375872E+03,2.036747e-002
2.376354E+03,2.024845e-002
2.376836E+03,2.009625e-002
2.377318E+03,1.990598e-002
2.377800E+03,1.967862e-002
2.378282E+03,1.942076e-002
2.378764E+03,1.914407e-002
2.379246E+03,1.886315e-002
2.379729E+03,1.859228e-002
2.380210E+03,1.834204e-002
2.380693E+03,1.811740e-002
2.381175E+03,1.791885e-002
2.381657E+03,1.774278e-002
2.382139E+03,1.758455e-002
2.382621E+03,1.743849e-002
2.383103E+03,1.729989e-002
2.383585E+03,1.716482e-002
2.384067E+03,1.703113e-002
2.384550E+03,1.689835e-002
2.385032E+03,1.677008e-002
2.385514E+03,1.665283e-002
2.385996E+03,1.655499e-002
2.386478E+03,1.648540e-002
2.386960E+03,1.644923e-002
2.387442E+03,1.644596e-002
2.387924E+03,1.646857e-002
2.388406E+03,1.650409e-002
2.388889E+03,1.653802e-002
2.389371E+03,1.655644e-002
2.389853E+03,1.655045e-002
2.390335E+03,1.651689e-002
2.390817E+03,1.645862e-002
2.391299E+03,1.638233e-002
2.391781E+03,1.629674e-002
2.392263E+03,1.621294e-002
2.392746E+03,1.614131e-002
2.393228E+03,1.609323e-002
2.393710E+03,1.607890e-002
2.394192E+03,1.610513e-002
2.394674E+03,1.617281e-002
2.395156E+03,1.627613e-002
2.395638E+03,1.640312e-002
2.396120E+03,1.653727e-002
2.396603E+03,1.666426e-002
2.397085E+03,1.677390e-002
2.397567E+03,1.686386e-002
2.398049E+03,1.693762e-002
2.398531E+03,1.700139e-002
2.399013E+03,1.705973e-002
2.399495E+03,1.711260e-002
2.399977E+03,1.715475e-002
2.400459E+03,1.718043e-002
2.400942E+03,1.718726e-002
2.401424E+03,1.717957e-002
2.401906E+03,1.717033e-002
2.402388E+03,1.717568e-002
2.402870E+03,1.721184e-002
2.403352E+03,1.728627e-002
2.403834E+03,1.739573e-002
2.404316E+03,1.752566e-002
2.404799E+03,1.765754e-002
2.405281E+03,1.777229e-002
2.405763E+03,1.785825e-002
2.406245E+03,1.791429e-002
2.406727E+03,1.794896e-002
2.407209E+03,1.797548e-002
2.407691E+03,1.800784e-002
2.408173E+03,1.805602e-002
2.408656E+03,1.812362e-002
2.409137E+03,1.820865e-002
2.409620E+03,1.830489e-002
2.410102E+03,1.840454e-002
2.410584E+03,1.850086e-002
2.411066E+03,1.858813e-002
2.411548E+03,1.866336e-002
2.412030E+03,1.872673e-002
2.412512E+03,1.878070e-002
2.412994E+03,1.882963e-002
2.413477E+03,1.887963e-002
2.413959E+03,1.893545e-002
2.414441E+03,1.899938e-002
2.414923E+03,1.906959e-002
2.415405E+03,1.914067e-002
2.415887E+03,1.920432e-002
2.416369E+03,1.925201e-002
2.416851E+03,1.927775e-002
2.417333E+03,1.927882e-002
2.417816E+03,1.925748e-002
2.418298E+03,1.921849e-002
2.418780E+03,1.916903e-002
2.419262E+03,1.911744e-002
2.419744E+03,1.907049e-002
2.420226E+03,1.903396e-002
2.420708E+03,1.901153e-002
2.421190E+03,1.900250e-002
2.421673E+03,1.900174e-002
2.422155E+03,1.899990e-002
2.422637E+03,1.898443e-002
2.423119E+03,1.894275e-002
2.423601E+03,1.886803e-002
2.424083E+03,1.876032e-002
2.424565E+03,1.863009e-002
2.425047E+03,1.849370e-002
2.425530E+03,1.837166e-002
2.426012E+03,1.828070e-002
2.426494E+03,1.822938e-002
2.426976E+03,1.821673e-002
2.427458E+03,1.823408e-002
2.427940E+03,1.826801e-002
2.428422E+03,1.830416e-002
2.428904E+03,1.833219e-002
2.429386E+03,1.834553e-002
2.429869E+03,1.834094e-002
2.430351E+03,1.831899e-002
2.430833E+03,1.828177e-002
2.431315E+03,1.823480e-002
2.431797E+03,1.818646e-002
2.432279E+03,1.814822e-002
2.432761E+03,1.813057e-002
2.433243E+03,1.814010e-002
2.433726E+03,1.817489e-002
2.434208E+03,1.822375e-002
2.434690E+03,1.826857e-002
2.435172E+03,1.828985e-002
2.435654E+03,1.827527e-002
2.436136E+03,1.822513e-002
2.436618E+03,1.815216e-002
2.437100E+03,1.807661e-002
2.437583E+03,1.801827e-002
2.438064E+03,1.798777e-002
2.438547E+03,1.798163e-002
2.439029E+03,1.798504e-002
2.439511E+03,1.797986e-002
2.439993E+03,1.795376e-002
2.440475E+03,1.790752e-002
2.440957E+03,1.785452e-002
2.441439E+03,1.781568e-002
2.441921E+03,1.780912e-002
2.442404E+03,1.784085e-002
2.442886E+03,1.790068e-002
2.443368E+03,1.796612e-002
2.443850E+03,1.801295e-002
2.444332E+03,1.802321e-002
2.444814E+03,1.799554e-002
2.445296E+03,1.794274e-002
2.445778E+03,1.788763e-002
2.446260E+03,1.785173e-002
2.446743E+03,1.784620e-002
2.447225E+03,1.786895e-002
2.447707E+03,1.790666e-002
2.448189E+03,1.794281e-002
2.448671E+03,1.796522e-002
2.449153E+03,1.797196e-002
2.449635E+03,1.797078e-002
2.450117E+03,1.797437e-002
2.450600E+03,1.799223e-002
2.451082E+03,1.802538e-002
2.451564E+03,1.806507e-002
2.452046E+03,1.809685e-002
2.452528E+03,1.810562e-002
2.453010E+03,1.808545e-002
2.453492E+03,1.804068e-002
2.453974E+03,1.798656e-002
2.454457E+03,1.794322e-002
2.454939E+03,1.792872e-002
2.455421E+03,1.795241e-002
2.455903E+03,1.801098e-002
2.456385E+03,1.808953e-002
2.456867E+03,1.816532e-002
2.457349E+03,1.821628e-002
2.457831E+03,1.822537e-002
2.458313E+03,1.818539e-002
2.458796E+03,1.810175e-002
2.459278E+03,1.798895e-002
2.459760E+03,1.786623e-002
2.460242E+03,1.775279e-002
2.460724E+03,1.766392e-002
2.461206E+03,1.760674e-002
2.461688E+03,1.758159e-002
2.462170E+03,1.758283e-002
2.462653E+03,1.760243e-002
2.463135E+03,1.763186e-002
2.463617E+03,1.766433e-002
2.464099E+03,1.769391e-002
2.464581E+03,1.771748e-002
2.465063E+03,1.773170e-002
2.465545E+03,1.773460e-002
2.466027E+03,1.772563e-002
2.466510E+03,1.770613e-002
2.466992E+03,1.767966e-002
2.467474E+03,1.765219e-002
2.467956E+03,1.762882e-002
2.468438E+03,1.761333e-002
2.468920E+03,1.760705e-002
2.469402E+03,1.760867e-002
2.469884E+03,1.761633e-002
2.470366E+03,1.762941e-002
2.470849E+03,1.764949e-002
2.471331E+03,1.767983e-002
2.471813E+03,1.772287e-002
2.472295E+03,1.777768e-002
2.472777E+03,1.783833e-002
2.473259E+03,1.789526e-002
2.473741E+03,1.793867e-002
2.474223E+03,1.796201e-002
2.474706E+03,1.796550e-002
2.475188E+03,1.795590e-002
2.475670E+03,1.794478e-002
2.476152E+03,1.794095e-002
2.476634E+03,1.794861e-002
2.477116E+03,1.796550e-002
2.477598E+03,1.798487e-002
2.478080E+03,1.800027e-002
2.478563E+03,1.801088e-002
2.479044E+03,1.802234e-002
2.479527E+03,1.804500e-002
2.480009E+03,1.808801e-002
2.480491E+03,1.815430e-002
2.480973E+03,1.823677e-002
2.481455E+03,1.832206e-002
2.481937E+03,1.839358e-002
2.482419E+03,1.843935e-002
2.482901E+03,1.845663e-002
2.483384E+03,1.845114e-002
2.483866E+03,1.843198e-002
2.484348E+03,1.840651e-002
2.484830E+03,1.837564e-002
2.485312E+03,1.833430e-002
2.485794E+03,1.827648e-002
2.486276E+03,1.820046e-002
2.486758E+03,1.811340e-002
2.487240E+03,1.803136e-002
2.487723E+03,1.797310e-002
2.488205E+03,1.795099e-002
2.488687E+03,1.796598e-002
2.489169E+03,1.800618e-002
2.489651E+03,1.805191e-002
2.490133E+03,1.808476e-002
2.490615E+03,1.809595e-002
2.491097E+03,1.808949e-002
2.491580E+03,1.808047e-002
2.492062E+03,1.808490e-002
2.492544E+03,1.811129e-002
2.493026E+03,1.815655e-002
2.493508E+03,1.820682e-002
2.493990E+03,1.824400e-002
2.494472E+03,1.825530e-002
2.494954E+03,1.823961e-002
2.495437E+03,1.820875e-002
2.495919E+03,1.818239e-002
2.496401E+03,1.817859e-002
2.496883E+03,1.820830e-002
2.497365E+03,1.827102e-002
2.497847E+03,1.835684e-002
2.498329E+03,1.845065e-002
2.498811E+03,1.853913e-002
2.499293E+03,1.861200e-002
2.499776E+03,1.866263e-002
2.500258E+03,1.868695e-002
2.500740E+03,1.868086e-002
2.501222E+03,1.864274e-002
2.501704E+03,1.857555e-002
2.502186E+03,1.848893e-002
2.502668E+03,1.839970e-002
2.503150E+03,1.832701e-002
2.503633E+03,1.828633e-002
2.504115E+03,1.828384e-002
2.504597E+03,1.831190e-002
2.505079E+03,1.835224e-002
2.505561E+03,1.838442e-002
2.506043E+03,1.839254e-002
2.506525E+03,1.837132e-002
2.507007E+03,1.832763e-002
2.507490E+03,1.827503e-002
2.507971E+03,1.822699e-002
2.508454E+03,1.819058e-002
2.508936E+03,1.816570e-002
2.509418E+03,1.814770e-002
2.509900E+03,1.813374e-002
2.510382E+03,1.812635e-002
2.510864E+03,1.813326e-002
2.511346E+03,1.816390e-002
2.511828E+03,1.822223e-002
2.512311E+03,1.830219e-002
2.512793E+03,1.838808e-002
2.513275E+03,1.845912e-002
2.513757E+03,1.849951e-002
2.514239E+03,1.850317e-002
2.514721E+03,1.847783e-002
2.515203E+03,1.843855e-002
2.515685E+03,1.840353e-002
2.516167E+03,1.838355e-002
2.516650E+03,1.837920e-002
2.517132E+03,1.838324e-002
2.517614E+03,1.838639e-002
2.518096E+03,1.838386e-002
2.518578E+03,1.837906e-002
2.519060E+03,1.838169e-002
2.519542E+03,1.840184e-002
2.520024E+03,1.844367e-002
2.520507E+03,1.850144e-002
2.520989E+03,1.856033e-002
2.521471E+03,1.860321e-002
2.521953E+03,1.861781e-002
2.522435E+03,1.860162e-002
2.522917E+03,1.856306e-002
2.523399E+03,1.851738e-002
2.523881E+03,1.848104e-002
2.524364E+03,1.846517e-002
2.524846E+03,1.847354e-002
2.525328E+03,1.850355e-002
2.525810E+03,1.854992e-002
2.526292E+03,1.860712e-002
2.526774E+03,1.867045e-002
2.527256E+03,1.873583e-002
2.527738E+03,1.879748e-002
2.528220E+03,1.884724e-002
2.528703E+03,1.887752e-002
2.529185E+03,1.888257e-002
2.529667E+03,1.886326e-002
2.530149E+03,1.882679e-002
2.530631E+03,1.878579e-002
2.531113E+03,1.875257e-002
2.531595E+03,1.873562e-002
2.532077E+03,1.873628e-002
2.532560E+03,1.875133e-002
2.533042E+03,1.877433e-002
2.533524E+03,1.880125e-002
2.534006E+03,1.883229e-002
2.534488E+03,1.887039e-002
2.534970E+03,1.891718e-002
2.535452E+03,1.896999e-002
2.535934E+03,1.901839e-002
2.536417E+03,1.904736e-002
2.536898E+03,1.904213e-002
2.537381E+03,1.899402e-002
2.537863E+03,1.890482e-002
2.538345E+03,1.878831e-002
2.538827E+03,1.866578e-002
2.539309E+03,1.855888e-002
2.539791E+03,1.848568e-002
2.540273E+03,1.845573e-002
2.540755E+03,1.846922e-002
2.541238E+03,1.851977e-002
2.541720E+03,1.859674e-002
2.542202E+03,1.868660e-002
2.542684E+03,1.877458e-002
2.543166E+03,1.884679e-002
2.543648E+03,1.889056e-002
2.544130E+03,1.889946e-002
2.544612E+03,1.887534e-002
2.545094E+03,1.883042e-002
2.545577E+03,1.878575e-002
2.546059E+03,1.876267e-002
2.546541E+03,1.877838e-002
2.547023E+03,1.883679e-002
2.547505E+03,1.892690e-002
2.547987E+03,1.902548e-002
2.548469E+03,1.910740e-002
2.548951E+03,1.915470e-002
2.549434E+03,1.916373e-002
2.549916E+03,1.914666e-002
2.550398E+03,1.912602e-002
2.550880E+03,1.912502e-002
2.551362E+03,1.915643e-002
2.551844E+03,1.921769e-002
2.552326E+03,1.929223e-002
2.552808E+03,1.935621e-002
2.553291E+03,1.938770e-002
2.553773E+03,1.937589e-002
2.554255E+03,1.932382e-002
2.554737E+03,1.924626e-002
2.555219E+03,1.916297e-002
2.555701E+03,1.909085e-002
2.556183E+03,1.903950e-002
2.556665E+03,1.901025e-002
2.557147E+03,1.899841e-002
2.557630E+03,1.899717e-002
2.558112E+03,1.900353e-002
2.558594E+03,1.901724e-002
2.559076E+03,1.904051e-002
2.559558E+03,1.907544e-002
2.560040E+03,1.912118e-002
2.560522E+03,1.917312e-002
2.561004E+03,1.922448e-002
2.561487E+03,1.926774e-002
2.561969E+03,1.929753e-002
2.562451E+03,1.931190e-002
2.562933E+03,1.931221e-002
2.563415E+03,1.930123e-002
2.563897E+03,1.928318e-002
2.564379E+03,1.926268e-002
2.564861E+03,1.924411e-002
2.565344E+03,1.923383e-002
2.565825E+03,1.923785e-002
2.566308E+03,1.926136e-002
2.566790E+03,1.930709e-002
2.567272E+03,1.937190e-002
2.567754E+03,1.944737e-002
2.568236E+03,1.952018e-002
2.568718E+03,1.957789e-002
2.569200E+03,1.961127e-002
2.569682E+03,1.962035e-002
2.570165E+03,1.961289e-002
2.570647E+03,1.960288e-002
2.571129E+03,1.960509e-002
2.571611E+03,1.962784e-002
2.572093E+03,1.967037e-002
2.572575E+03,1.972307e-002
2.573057E+03,1.977172e-002
2.573539E+03,1.980370e-002
2.574021E+03,1.981472e-002
2.574504E+03,1.981084e-002
2.574986E+03,1.980706e-002
2.575468E+03,1.981944e-002
2.575950E+03,1.985881e-002
2.576432E+03,1.992436e-002
2.576914E+03,2.000374e-002
2.577396E+03,2.007595e-002
2.577878E+03,2.011981e-002
2.578361E+03,2.012318e-002
2.578843E+03,2.008584e-002
2.579325E+03,2.002078e-002
2.579807E+03,1.994799e-002
2.580289E+03,1.988919e-002
2.580771E+03,1.985908e-002
2.581253E+03,1.986338e-002
2.581735E+03,1.989821e-002
2.582218E+03,1.995468e-002
2.582700E+03,2.002192e-002
2.583182E+03,2.008955e-002
2.583664E+03,2.015036e-002
2.584146E+03,2.019780e-002
2.584628E+03,2.022616e-002
2.585110E+03,2.023151e-002
2.585592E+03,2.021287e-002
2.586074E+03,2.017469e-002
2.586557E+03,2.012759e-002
2.587039E+03,2.008615e-002
2.587521E+03,2.006377e-002
2.588003E+03,2.006759e-002
2.588485E+03,2.009552e-002
2.588967E+03,2.013564e-002
2.589449E+03,2.017146e-002
2.589931E+03,2.018760e-002
2.590414E+03,2.017725e-002
2.590896E+03,2.014421e-002
2.591378E+03,2.010170e-002
2.591860E+03,2.006512e-002
2.592342E+03,2.004878e-002
2.592824E+03,2.005794e-002
2.593306E+03,2.009018e-002
2.593788E+03,2.013769e-002
2.594271E+03,2.019263e-002
2.594752E+03,2.025019e-002
2.595235E+03,2.031007e-002
2.595717E+03,2.037379e-002
2.596199E+03,2.044106e-002
2.596681E+03,2.050740e-002
2.597163E+03,2.056416e-002
2.597645E+03,2.060144e-002
2.598127E+03,2.061270e-002
2.598609E+03,2.059866e-002
2.599092E+03,2.056729e-002
2.599574E+03,2.053106e-002
2.600056E+03,2.050084e-002
2.600538E+03,2.048295e-002
2.601020E+03,2.047631e-002
2.601502E+03,2.047437e-002
2.601984E+03,2.046971e-002
2.602466E+03,2.045912e-002
2.602948E+03,2.044551e-002
2.603431E+03,2.043804e-002
2.603913E+03,2.044676e-002
2.604395E+03,2.047947e-002
2.604877E+03,2.053752e-002
2.605359E+03,2.061537e-002
2.605841E+03,2.070224e-002
2.606323E+03,2.078750e-002
2.606805E+03,2.086238e-002
2.607288E+03,2.092235e-002
2.607770E+03,2.096675e-002
2.608252E+03,2.099666e-002
2.608734E+03,2.101276e-002
2.609216E+03,2.101474e-002
2.609698E+03,2.100087e-002
2.610180E+03,2.096946e-002
2.610662E+03,2.091936e-002
2.611145E+03,2.085156e-002
2.611627E+03,2.076859e-002
2.612109E+03,2.067597e-002
2.612591E+03,2.058157e-002
2.613073E+03,2.049511e-002
2.613555E+03,2.042831e-002
2.614037E+03,2.039334e-002
2.614519E+03,2.039782e-002
2.615001E+03,2.044373e-002
2.615484E+03,2.052355e-002
2.615966E+03,2.062284e-002
2.616448E+03,2.072153e-002
2.616930E+03,2.080060e-002
2.617412E+03,2.084816e-002
2.617894E+03,2.086137e-002
2.618376E+03,2.084666e-002
2.618858E+03,2.081520e-002
2.619341E+03,2.077916e-002
2.619823E+03,2.074596e-002
2.620305E+03,2.071778e-002
2.620787E+03,2.069359e-002
2.621269E+03,2.067295e-002
2.621751E+03,2.065829e-002
2.622233E+03,2.065585e-002
2.622715E+03,2.067184e-002
2.623198E+03,2.070819e-002
2.623679E+03,2.075876e-002
2.624162E+03,2.081009e-002
2.624644E+03,2.084392e-002
2.625126E+03,2.084583e-002
2.625608E+03,2.081131e-002
2.626090E+03,2.074954e-002
2.626572E+03,2.068000e-002
2.627054E+03,2.062719e-002
2.627536E+03,2.061089e-002
2.628019E+03,2.063845e-002
2.628501E+03,2.070259e-002
2.628983E+03,2.078451e-002
2.629465E+03,2.086220e-002
2.629947E+03,2.091623e-002
2.630429E+03,2.093834e-002
2.630911E+03,2.093149e-002
2.631393E+03,2.090827e-002
2.631875E+03,2.088438e-002
2.632358E+03,2.087343e-002
2.632840E+03,2.088299e-002
2.633322E+03,2.091324e-002
2.633804E+03,2.095848e-002
2.634286E+03,2.100872e-002
2.634768E+03,2.105460e-002
2.635250E+03,2.108747e-002
2.635732E+03,2.110221e-002
2.636215E+03,2.109835e-002
2.636697E+03,2.107957e-002
2.637179E+03,2.105401e-002
2.637661E+03,2.103175e-002
2.638143E+03,2.102350e-002
2.638625E+03,2.103623e-002
2.639107E+03,2.107174e-002
2.639589E+03,2.112521e-002
2.640072E+03,2.118706e-002
2.640554E+03,2.124607e-002
2.641036E+03,2.129280e-002
2.641518E+03,2.132325e-002
2.642000E+03,2.133954e-002
2.642482E+03,2.134852e-002
2.642964E+03,2.135767e-002
2.643446E+03,2.137309e-002
2.643928E+03,2.139596e-002
2.644411E+03,2.142290e-002
2.644893E+03,2.144768e-002
2.645375E+03,2.146425e-002
2.645857E+03,2.146916e-002
2.646339E+03,2.146297e-002
2.646821E+03,2.144963e-002
2.647303E+03,2.143536e-002
2.647785E+03,2.142634e-002
2.648268E+03,2.142624e-002
2.648750E+03,2.143623e-002
2.649232E+03,2.145451e-002
2.649714E+03,2.147741e-002
2.650196E+03,2.150039e-002
2.650678E+03,2.152027e-002
2.651160E+03,2.153483e-002
2.651642E+03,2.154468e-002
2.652125E+03,2.155171e-002
2.652606E+03,2.155899e-002
2.653089E+03,2.156878e-002
2.653571E+03,2.158131e-002
